OBJECTID_x,ID,pH,As,Cd,Ni,Pb,Zn,Hg,slope,altitude,profile_curve,profile_c_num,profile_c_abs,planform_curve,planform_c_num,planform_c_abs,HYDGRP,HYDGRP_A,HYDGRP_B,HYDGRP_C,HYDGRP_D,ANION_EXCL,SOL_CRK,SOL_K1,CLAY1,SILT1,SAND1,ROCK1,SOL_EC1,distance
388,KW-YW-S-29,6.72,0.36,0.08,1.86,,,0,34.72330093,475.6029968,1.58296001,1.58296001,1,-0.591962993,0.591962993,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.94836905
389,KW-YW-S-30,6.22,0.6,0.1,1.22,,,0,32.73830032,478.9960022,0.498198986,0.498198986,1,0.748320997,0.748320997,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,18.83632854
390,KW-YW-S-31,6.8,0.37,0.1,11.25,,,0,11.36620045,443.6650085,-0.136065006,0.136065006,0,1.868090034,1.868090034,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,18.62625399
391,KW-YW-S-32,5.81,0.85,0.075,0,,,0,18.11610031,434.9930115,0.806267977,0.806267977,1,0.267571986,0.267571986,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,18.49304487
392,KW-YW-S-33,5.6,0.67,0.185,5.36,,,0,40.34489822,475.0289917,-0.827187002,0.827187002,0,0.934530973,0.934530973,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.41512098
393,KW-YW-S-34,5.06,0.68,0.115,6.46,,,0,33.61970139,489.2770081,0.063143998,0.063143998,1,-0.117398001,0.117398001,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.25138516
394,KW-YW-S-35,7.04,0.37,0.12,2.18,,,0,15.78859997,409.7250061,0.664561987,0.664561987,1,0.045421701,0.045421701,1,A,1,0,0,0,0.5,0.5,120.84,9.6,35.3,55.1,9.5,0,17.78933781
395,KW-YW-S-36,5.32,1.58,0.035,2.04,,,0,2.276469946,393.2869873,-1.188799977,1.188799977,0,0.494913012,0.494913012,1,A,1,0,0,0,0.5,0.5,68.05,12.9,40.7,46.4,38.3,0,17.41224604
396,KW-YW-S-37,7.19,0.6,0.205,6.39,,,0,12.40799999,385.605011,0.522153974,0.522153974,1,0.058774799,0.058774799,1,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,17.18784564
397,KW-YW-S-43,6.46,2.6,0.055,2.07,,,0,12.91670036,493.9320068,-1.225460052,1.225460052,0,0.734497011,0.734497011,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,19.10453962
398,KW-YW-S-44,6.61,0.47,0,1.48,,,0,31.29140091,491.4960022,-1.812929988,1.812929988,0,0.861138999,0.861138999,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.85574873
399,KW-YW-S-45,6.55,1.26,0.085,4.25,,,0,31.29140091,491.4960022,-1.812929988,1.812929988,0,0.861138999,0.861138999,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.85574873
400,KW-YW-S-46,6.51,1.58,0.015,1.61,,,0,26.71890068,476.4970093,-0.061631501,0.061631501,0,2.488780022,2.488780022,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.7571896
401,KW-YW-S-47,6.15,1.37,0.06,2.31,,,0,26.71890068,476.4970093,-0.061631501,0.061631501,0,2.488780022,2.488780022,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.7571896
402,KW-YW-S-48,5.22,0.59,0.04,8.2,,,0,5.604000092,429.4379883,0.022770001,0.022770001,1,-0.102839999,0.102839999,0,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,18.39796656
403,KW-YW-S-49,5.24,0.24,0.28,7.99,,,0,5.604000092,429.4379883,0.022770001,0.022770001,1,-0.102839999,0.102839999,0,A,1,0,0,0,0.5,0.5,100.79,5.5,19.7,74.8,11.3,0,18.39796656
404,KW-YW-S-50,5.93,1.47,0.28,0.51,,,0,38.81290054,452.3280029,1.076650023,1.076650023,1,0.182971999,0.182971999,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.3572296
405,KW-YW-S-51,5.74,0.6,0.04,3.98,,,0,38.81290054,452.3280029,1.076650023,1.076650023,1,0.182971999,0.182971999,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.3572296
406,KW-YW-S-52,5.98,0.23,0.28,1.37,,,0,32.34469986,440.4509888,0.744468987,0.744468987,1,0.126426995,0.126426995,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,18.29781824
407,KW-YW-CS-01,5.12,1.31,0.055,2.16,,,0,29.55340004,548.5209961,-0.191431001,0.191431001,0,-1.099149942,1.099149942,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.1457616
408,KW-YW-CS-02,5.05,0.64,0.05,1.91,,,0,29.55340004,548.5209961,-0.191431001,0.191431001,0,-1.099149942,1.099149942,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.1457616
409,KW-YW-S-01,4.69,1.26,0.23,56.41,,,0,23.82480049,536.1589966,-0.93355298,0.93355298,0,0.316691011,0.316691011,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.7640783
410,KW-YW-S-02,5.22,0.26,0.73,16.76,,,0,25.75119972,525.1849976,0.243303999,0.243303999,1,-0.221539006,0.221539006,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.76235029
411,KW-YW-S-03,5.23,0.24,0.905,18.74,,,0,25.75119972,525.1849976,0.243303999,0.243303999,1,-0.221539006,0.221539006,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.76235029
412,KW-YW-S-04,5.89,0.35,1.165,42.11,,,0,20.64069939,516.690979,0.0148782,0.0148782,1,-0.057143301,0.057143301,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.77649911
413,KW-YW-S-05,5.05,0.25,0.455,85.07,,,0,41.38740158,529.4169922,-0.229715005,0.229715005,0,-0.251688004,0.251688004,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.75790137
414,KW-YW-S-06,4.71,0.37,0.075,5.76,,,0,24.70529938,536.0230103,-2.145900011,2.145900011,0,0.484468997,0.484468997,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.72273302
415,KW-YW-S-07,4.93,0.35,0.145,11.28,,,0,23.22310066,566.3729858,-2.948970079,2.948970079,0,0.263184994,0.263184994,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.63614487
416,KW-YW-S-08,5.51,0.37,0.3,7.27,,,0,13.76640034,562.8629761,-0.777365029,0.777365029,0,4.114719868,4.114719868,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.6157517
417,KW-YW-S-09,5.56,0.6,0.285,6.8,,,0,13.76640034,562.8629761,-0.777365029,0.777365029,0,4.114719868,4.114719868,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.6157517
418,KW-YW-S-10,5.14,0.58,0.115,2.69,,,0,24.68950081,534.2050171,4.037930012,4.037930012,1,-2.553869963,2.553869963,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.54700075
419,KW-YW-S-11,4.53,0.21,0.155,2.66,,,0,27.78100014,527.0930176,0.353006989,0.353006989,1,-0.557882011,0.557882011,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.47634511
420,KW-YW-S-12,4.38,0.46,0.13,3.12,,,0,21.01119995,528.5809937,-2.377279997,2.377279997,0,1.723060012,1.723060012,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.42998274
421,KW-YW-S-13,5.28,0.59,0.355,6.11,,,0,18.13389969,501.0899963,0.232942998,0.232942998,1,-1.751680017,1.751680017,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.37034715
422,KW-YW-S-14,5.14,0.64,0.085,1.89,,,0,23.88139915,502.756012,-0.145451993,0.145451993,0,0.926690996,0.926690996,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,19.35008461
423,KW-YW-S-15,5.15,0.36,0.18,3.32,,,0,23.88139915,502.756012,-0.145451993,0.145451993,0,0.926690996,0.926690996,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,19.35008461
424,KW-YW-S-16,5.55,1.46,0.18,2.79,,,0,19.71940041,514.6359863,-0.061484799,0.061484799,0,3.040570021,3.040570021,1,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.37795771
425,KW-YW-S-17,4.66,0.57,0.055,2.49,,,0,13.4350996,489.4429932,-0.54302901,0.54302901,0,0.890321016,0.890321016,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,19.26700934
426,KW-YW-S-18,4.97,1.36,0.095,2.69,,,0,13.4350996,489.4429932,-0.54302901,0.54302901,0,0.890321016,0.890321016,1,A,1,0,0,0,0.5,0.5,37.65,27.2,42.2,30.6,0,0,19.26700934
427,KW-YW-S-38,7.35,1.58,0.015,2.12,,,0,19.33690071,539.552002,-0.0280065,0.0280065,0,-0.730886996,0.730886996,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.79918392
428,KW-YW-S-39,6.42,0.36,2.4,41.38,,,0,41.05139923,529.4630127,-0.387829006,0.387829006,0,-0.333873987,0.333873987,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.75667711
429,KW-YW-S-40,6.28,0.6,2.575,43.37,,,0,41.05139923,529.4630127,-0.387829006,0.387829006,0,-0.333873987,0.333873987,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.75667711
430,KW-YW-S-41,6.12,0.58,0.96,5.03,,,0,23.29520035,519.5469971,4.555659771,4.555659771,1,-1.33178997,1.33178997,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.7566217
431,KW-YW-S-42,6.01,1.76,0.295,3.96,,,0,35.03839874,559.9910278,0.0386195,0.0386195,1,-0.601028979,0.601028979,0,A,1,0,0,0,0.5,0.5,25.77,10,30,60,11,0,19.67910575
432,KW-BD-PS-01,7.6,1.4,1.5,35.6,1.3,,0,29.53580093,634.052002,-0.043653801,0.043653801,0,-1.390820026,1.390820026,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.71918273
433,KW-BD-PS-02,7.9,1.4,3.1,43,1.1,,0,33.75310135,666.7890015,-0.553552985,0.553552985,0,1.094640017,1.094640017,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.31060497
434,KW-BD-PS-03,6.4,1.4,1,32.6,1.7,,0,27.39959908,594.539978,-0.858223975,0.858223975,0,-0.702462018,0.702462018,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.70709066
435,KW-BD-S-01,6.7,1.59,0.35,20.27,,,0,39.33000183,664.7960205,0.475423008,0.475423008,1,0.99495399,0.99495399,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.90154723
436,KW-BD-S-02,6.35,0.65,0.09,17.77,1.9,,0,20.59600067,642.9500122,0.097997896,0.097997896,1,-4.043119907,4.043119907,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.86564711
437,KW-BD-S-03,6.64,2.68,0.345,15.3,,,0,37.94369888,661.0419922,0.168874994,0.168874994,1,0.900565028,0.900565028,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.90147065
438,KW-BD-S-04,7.65,2.36,0.035,19.1,1.88,,0,28.63489914,643.0889893,0.244417995,0.244417995,1,0.274935991,0.274935991,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.88245196
439,KW-BD-S-05,7.4,1.58,0.09,14.13,2.21,,0,31.39970016,666.539978,-0.082924798,0.082924798,0,1.281579971,1.281579971,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93514066
440,KW-BD-S-06,6.86,0.43,0.06,26.63,1.88,,0,31.39970016,666.539978,-0.082924798,0.082924798,0,1.281579971,1.281579971,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93514066
441,KW-BD-S-07,6.98,0.58,0.055,21.63,1.62,,0,30.84320068,630.4279785,0.301324993,0.301324993,1,-0.893010974,0.893010974,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.87188512
442,KW-BD-S-08,7.06,2.36,0.035,15,,,0,38.02669907,660.6099854,0.162453994,0.162453994,1,1.626080036,1.626080036,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.965241
443,KW-BD-S-09,7,2.38,0.21,18.17,1.55,,0,37.40620041,615.6719971,-0.104723997,0.104723997,0,-0.108874999,0.108874999,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93639789
444,KW-BD-S-10,7.8,0.69,0.085,18.93,1.64,,0,17.58530045,580.7459717,1.188310027,1.188310027,1,-1.434739947,1.434739947,0,A,1,0,0,0,0.5,0.5,12.03,17,46,37,14,0,32.83838463
445,KW-BD-S-11,8.19,0.69,0.065,16.07,,,0,17.58530045,580.7459717,1.188310027,1.188310027,1,-1.434739947,1.434739947,0,A,1,0,0,0,0.5,0.5,12.03,17,46,37,14,0,32.83838463
446,KW-BD-S-12,7.75,1.36,0.12,17.03,,,0,25.5802002,610.4749756,-0.172786996,0.172786996,0,-1.543149948,1.543149948,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.76141024
447,KW-BD-S-13,4.36,0.76,0.08,18.73,,,0,34.13010025,694.1489868,-1.020089984,1.020089984,0,-0.083567902,0.083567902,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.60638766
448,KW-BD-S-14,5.3,0.37,0.04,23.17,,,0,39.47309875,701.6660156,-1.898659945,1.898659945,0,0.0800969,0.0800969,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.58835493
449,KW-BD-S-15,5.62,1.58,0.04,19.6,0.98,,0,30.08989906,607.4249878,-0.116672002,0.116672002,0,-3.374480009,3.374480009,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.48784426
450,KW-BD-S-16,5.97,2.36,0.035,17.03,,,0,30.08989906,607.4249878,-0.116672002,0.116672002,0,-3.374480009,3.374480009,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.48784426
451,KW-BD-S-17,7.46,1.69,0.065,20.13,,,0,34.88819885,595.8959961,0.260897994,0.260897994,1,-0.545499027,0.545499027,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.49098441
452,KW-BD-S-18,8.08,0.25,0.075,21.87,,,0,41.44599915,619.1329956,-1.03263998,1.03263998,0,0.411202997,0.411202997,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.52108004
453,KW-BD-S-19,8.12,2.58,0.055,23.8,2.23,,0,41.44599915,619.1329956,-1.03263998,1.03263998,0,0.411202997,0.411202997,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.52108004
454,KW-BD-S-20,5.41,2.58,0.11,20.9,1.41,,0,29.54680061,562.65802,2.954139948,2.954139948,1,-0.68404299,0.68404299,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.44418938
455,KW-BD-S-21,7.86,1.36,0.045,16.9,2.01,,0,20.49810028,589.0529785,0.61252898,0.61252898,1,-0.293475986,0.293475986,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.43309785
456,KW-BD-S-22,7.87,1.47,0.075,17.47,,,0,20.49810028,589.0529785,0.61252898,0.61252898,1,-0.293475986,0.293475986,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.43309785
457,KW-BD-S-23,6.78,0.25,0.105,21.23,1.76,,0,18.34939957,588.5780029,0.75009203,0.75009203,1,-0.864409983,0.864409983,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.43889275
458,KW-BD-S-24,5.07,0.47,0.06,21.9,1.39,,0,44.50920105,646.9050293,0.44226101,0.44226101,1,0.182007,0.182007,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.23522364
459,KW-BD-S-25,5.09,0.12,0.045,21.2,,,0,38.48550034,561.2520142,1.018399954,1.018399954,1,0.100190997,0.100190997,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.14716444
460,KW-BD-S-26,7.8,2.36,0.03,22.8,1.53,,0,38.48550034,561.2520142,1.018399954,1.018399954,1,0.100190997,0.100190997,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.14716444
461,KW-BD-S-27,8.01,2.47,0.02,19.33,2.41,,0,32.25600052,549.9390259,2.81746006,2.81746006,1,-0.538011014,0.538011014,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.12484475
462,KW-BD-S-28,7.95,3.26,0.075,21.53,,,0,33.05350113,639.9229736,-0.077727497,0.077727497,0,-0.036711901,0.036711901,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,33.32154024
463,KW-BD-S-29,7.18,0.56,0.025,14.03,,,0,28.57080078,675.5029907,-1.570309997,1.570309997,0,0.775147974,0.775147974,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,33.26046665
464,KW-BD-S-30,8.23,0.58,0.085,18.53,1.87,,0,46.40380096,642.3480225,-1.012709975,1.012709975,0,2.264869928,2.264869928,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.84161732
465,KW-BD-S-31,8,2.67,0.03,15.57,1.3,,0,30.64979935,605.0540161,-0.312063009,0.312063009,0,-1.092820048,1.092820048,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.64400196
466,KW-BD-S-32,8.31,0.36,0.08,20.43,,,0,41.70569992,664.3480225,-0.387254,0.387254,0,-0.812547028,0.812547028,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.47488582
467,KW-BD-S-33,8.16,4.67,0.11,16.57,,,0,25.52260017,540.8179932,1.080039978,1.080039978,1,-1.822309971,1.822309971,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.33064966
468,KW-BD-S-34,6.62,0.35,0.12,16.83,2.9,,0,40.69879913,569.0319824,-2.889389992,2.889389992,0,0.974376976,0.974376976,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.21941336
469,KW-BD-S-35,7.85,0.25,0.085,16.93,1.94,,0,30.75209999,647.6220093,-2.193989992,2.193989992,0,0.561141014,0.561141014,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,30.57016963
470,KW-BD-S-36,6.9,0.47,0.055,15.17,0.96,,0,37.42829895,580.1970215,-0.528629005,0.528629005,0,0.238949001,0.238949001,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,30.21691143
471,KW-BD-S-37,6.56,0.47,0.025,11.3,1.52,,0,37.1617012,546.8220215,-0.163030997,0.163030997,0,-1.34247005,1.34247005,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,29.85385206
472,KW-BD-S-38,5.92,2.36,0.06,26.7,1.85,,0,22.64539909,649.8530273,0.879070997,0.879070997,1,-4.006430149,4.006430149,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.87202245
473,KW-BD-S-39,7.41,1.48,0.05,27.93,1.34,,0,22.64539909,649.8530273,0.879070997,0.879070997,1,-4.006430149,4.006430149,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.87202245
474,KW-BD-S-40,9.15,2.37,0.5,12.03,2.35,,0,36.78390121,673.5969849,-1.370779991,1.370779991,0,0.836494029,0.836494029,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.91206967
475,KW-BD-S-41,6.5,1.47,0.105,32.95,2.55,,0,34.64379883,649.7080078,0.866096973,0.866096973,1,-0.867057025,0.867057025,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93728334
476,KW-BD-S-42,5.86,0.36,0.025,32.52,1.87,,0,34.64379883,649.7080078,0.866096973,0.866096973,1,-0.867057025,0.867057025,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93728334
477,KW-BD-S-43,5.84,2.68,0.18,26.89,1.01,,0,32.78020096,630.5670166,-0.331135005,0.331135005,0,1.192790031,1.192790031,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93896986
478,KW-BD-S-44,5.32,1.76,0.18,26.94,1.56,,0,32.78020096,630.5670166,-0.331135005,0.331135005,0,1.192790031,1.192790031,1,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.93896986
479,KW-BD-S-45,7.82,0.89,0.045,28.98,1.23,,0,28.99580002,643.1560059,0.337428004,0.337428004,1,-2.052220106,2.052220106,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.70019426
480,KW-BD-S-46,7.94,0.76,0.18,28.74,0.89,,0,37.72169876,682.3859863,0.143784001,0.143784001,1,-0.749282002,0.749282002,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.65539676
481,KW-BD-S-47,8.13,0.69,0.03,28.2,1.16,,0,25.55400085,688.4030151,-1.084010005,1.084010005,0,4.097139835,4.097139835,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.64810367
482,KW-BD-S-48,7.89,2.15,0.18,36.59,0.63,,0,26.38839912,701.7249756,-3.152899981,3.152899981,0,0.438405007,0.438405007,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.63005215
483,KW-BD-S-49,7.65,1.48,0.005,30.49,0.95,,0,40.19319916,609.3950195,0.862019002,0.862019002,1,-2.926559925,2.926559925,0,B,0,1,0,0,0.5,0.5,14.94,15,44,41,3,0,32.51038964
484,KW-BD-S-50,6.72,1.25,0.03,32.44,1.11,,0,34.44499969,612.0180054,0.148780003,0.148780003,1,0.146826997,0.146826997,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.36988126
485,KW-BD-S-51,7.06,0.75,0.03,28.27,1.25,,0,29.99850082,641.6519775,0.0570978,0.0570978,1,-2.036410093,2.036410093,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.31546592
486,KW-BD-S-52,7.44,0.58,0.065,29.79,1.18,,0,30.43190002,641.9160156,-5.499139786,5.499139786,0,0.464482009,0.464482009,1,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,32.25402976
487,KW-BD-CS-01,5.54,0.24,0.1,19.2,1.31,,0,13.50380039,566.6630249,-0.882094979,0.882094979,0,0.431870013,0.431870013,1,A,1,0,0,0,0.5,0.5,12.03,17,46,37,14,0,33.70518443
488,KW-BD-CS-02,8.35,1.47,0.03,15.6,,,0,13.50380039,566.6630249,-0.882094979,0.882094979,0,0.431870013,0.431870013,1,A,1,0,0,0,0.5,0.5,12.03,17,46,37,14,0,33.70518443
489,KW-BD-CS-03,8.33,2.65,0.07,15.67,,,0,31.66580009,619.5289917,0.425161988,0.425161988,1,-0.0208828,0.0208828,0,C,0,0,1,0,0.5,0.5,8.66,22,53,25,24,0,31.19614658
490,KW-DA-CS-03,7.78,0.58,0.125,0,,,0,27.75440025,666.4400024,0.065792799,0.065792799,1,-0.034304801,0.034304801,0,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,33.92420518
491,KW-DA-PS-01,7.6,0.92,2.1,0,,,0,32.22449875,612.940979,0.481752008,0.481752008,1,0.170960993,0.170960993,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.74044218
492,KW-DA-PS-02,7.5,0.92,1.7,0.1,,,0,36.91859818,574.59198,-3.399470091,3.399470091,0,1.205019951,1.205019951,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.30316753
493,KW-DA-PS-03,7,0.92,0.9,0.1,,,0,6.048359871,545.3270264,0.222435996,0.222435996,1,0.105003998,0.105003998,1,A,1,0,0,0,0.5,0.5,260,5.2,13.5,81.3,4.4,0,35.77745871
494,KW-DA-S-01,5.37,0.85,0.5,2.17,,,0,1.439090014,555.09198,-0.075027302,0.075027302,0,0.000412158,0.000412158,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,36.07861086
495,KW-DA-S-02,5.7,0.54,0.5,2.77,,,0,1.258810043,556.0460205,0.00137818,0.00137818,1,0.00381958,0.00381958,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,36.04036554
496,KW-DA-S-03,5.87,1.58,0.5,1.57,,,0,2.147759914,557.3060303,0.182466,0.182466,1,0.089692801,0.089692801,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,35.99364069
497,KW-DA-S-04,5.89,0.36,2.425,18.97,,,0,10.5010004,600.9959717,0.273620993,0.273620993,1,2.669859886,2.669859886,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.8792936
498,KW-DA-S-05,6.88,2.58,4.075,32.14,,,0,10.5010004,600.9959717,0.273620993,0.273620993,1,2.669859886,2.669859886,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.8792936
499,KW-DA-S-06,5.59,0.76,0.17,7.12,,,0,3.823009968,557.8330078,0.600757003,0.600757003,1,0.064380102,0.064380102,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,35.92970106
500,KW-DA-S-07,7.08,0.37,0.105,2.57,,,0,1.963459969,558.3400269,0.134754002,0.134754002,1,0.00877706,0.00877706,1,A,1,0,0,0,0.5,0.5,63.91,11.2,41.9,46.9,0,0,35.90892923
501,KW-DA-S-09,5.03,0.78,0.5,2.26,,,0,17.29430008,604.3549805,-0.710519016,0.710519016,0,-0.196847007,0.196847007,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.76166267
502,KW-DA-S-10,4.75,1.25,0.07,2.16,,,0,17.29430008,604.3549805,-0.710519016,0.710519016,0,-0.196847007,0.196847007,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.76166267
503,KW-DA-S-11,7.08,0.58,0.5,3.08,,,0,17.07850075,595.0150146,-0.648334026,0.648334026,0,0.709819973,0.709819973,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.70100972
504,KW-DA-S-12,6.66,2.69,0.5,2.75,,,0,7.387690067,601.9890137,-0.231999993,0.231999993,0,-0.073796697,0.073796697,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.68119121
505,KW-DA-S-13,6.38,2.47,0.5,3.24,,,0,7.387690067,601.9890137,-0.231999993,0.231999993,0,-0.073796697,0.073796697,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.68119121
506,KW-DA-S-14,5.39,0.69,0.09,3.98,,,0,5.228919983,605.7139893,0.078477897,0.078477897,1,-0.022108,0.022108,0,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.68095562
507,KW-DA-S-15,6.14,0.96,0.5,2.27,,,0,34.11059952,593.7139893,-0.248432994,0.248432994,0,0.00767022,0.00767022,1,A,1,0,0,0,0.5,0.5,15.93,15,48,37,28,0,35.81045615
508,KW-DA-S-16,6.09,0.25,0.5,2.01,,,0,2.46081996,624.9760132,-1.14557004,1.14557004,0,0.188657001,0.188657001,1,B,0,1,0,0,0.5,0.5,52.35,6,25,70,4,0,35.69683551
509,KW-DA-S-17,6.97,1.47,0.5,2.37,,,0,8.211079597,548.3389893,0.00609052,0.00609052,1,0.073229201,0.073229201,1,A,1,0,0,0,0.5,0.5,131.04,18.6,27.8,53.6,14.9,0,35.65383885
